order_id,customer_age,region,membership,channel,category,price,quantity,amount
O01275,28.0,경기,silver,app,도서,29900.0,1,29900.0
O01300,22.0,부산,basic,app,뷰티,49900.0,1,49900.0
O00346,23.0,경기,basic,app,도서,19900.0,1,19900.0
O00675,23.0,경기,basic,app,식품,19900.0,2,39800.0
O00948,48.0,대구,basic,app,도서,19900.0,3,59700.0
O00864,46.0,경기,basic,web,도서,19900.0,3,59700.0
O01426,62.0,대구,vip,web,패션,29900.0,1,29900.0
O00855,33.0,서울,silver,app,뷰티,29900.0,1,29900.0
O01122,21.0,대구,gold,app,가전,89900.0,1,89900.0
O00150,22.0,서울,silver,web,가전,19900.0,1,19900.0
O00180,34.0,서울,silver,app,패션,89900.0,3,269700.0
O01205,27.0,경기,gold,web,가전,9900.0,2,19800.0
O00635,38.0,서울,silver,web,패션,49900.0,2,99800.0
O00190,32.0,서울,gold,app,패션,29900.0,2,59800.0
O00768,31.0,인천,silver,web,식품,89900.0,1,89900.0
O00866,45.0,경기,basic,web,뷰티,9900.0,2,19800.0
O01138,25.0,경기,gold,web,패션,129900.0,2,
O01498,50.0,경기,basic,web,가전,89900.0,1,89900.0
O00871,23.0,서울,silver,web,식품,29900.0,1,29900.0
O00570,23.0,서울,basic,app,도서,249900.0,1,249900.0
O01244,37.0,인천,basic,web,가전,89900.0,2,179800.0
O00939,23.0,서울,silver,web,패션,19900.0,1,19900.0
O01155,41.0,경기,gold,web,가전,129900.0,2,259800.0
O00718,40.0,대구,basic,web,가전,9900.0,1,9900.0
O00522,18.0,서울,silver,web,가전,19900.0,1,19900.0
O00707,40.0,서울,basic,app,패션,89900.0,3,269700.0
O00648,41.0,부산,basic,web,패션,19900.0,2,39800.0
O01008,20.0,인천,basic,web,뷰티,29900.0,1,29900.0
O01017,33.0,서울,basic,app,가전,89900.0,1,89900.0
O00476,53.0,대구,vip,app,도서,9900.0,3,29700.0
O00415,39.0,경기,basic,app,가전,19900.0,3,59700.0
O00441,28.0,서울,basic,web,패션,129900.0,1,129900.0
O01466,30.0,서울,silver,web,도서,29900.0,1,29900.0
O01181,35.0,대구,basic,web,식품,9900.0,3,29700.0
O01342,32.0,경기,gold,web,뷰티,29900.0,1,29900.0
O00275,28.0,경기,gold,app,패션,19900.0,2,39800.0
O01114,35.0,경기,silver,web,뷰티,49900.0,1,49900.0
O00983,33.0,서울,vip,web,도서,29900.0,2,59800.0
O00426,35.0,경기,basic,app,뷰티,9900.0,3,29700.0
O01087,37.0,경기,basic,web,가전,19900.0,1,19900.0
O01192,43.0,경기,silver,app,가전,9900.0,1,9900.0
O00379,19.0,인천,basic,web,식품,9900.0,1,9900.0
O01276,41.0,서울,basic,app,식품,9900.0,3,29700.0
O00209,41.0,서울,silver,web,식품,29900.0,1,29900.0
O00568,22.0,경기,basic,app,뷰티,89900.0,2,179800.0
O01346,36.0,경기,basic,web,뷰티,29900.0,2,59800.0
O00700,41.0,경기,basic,web,패션,29900.0,1,29900.0
O01192,43.0,경기,silver,app,가전,9900.0,1,9900.0
O00690,17.0,서울,silver,web,뷰티,29900.0,2,59800.0
O00519,41.0,대구,basic,web,패션,89900.0,1,89900.0
O00154,26.0,경기,basic,web,도서,9900.0,2,19800.0
O00932,16.0,인천,gold,web,가전,29900.0,1,29900.0
O00445,29.0,인천,gold,APP,뷰티,19900.0,1,19900.0
O00320,38.0,서울,basic,app,뷰티,9900.0,1,9900.0
O00719,36.0,서울,gold,web,패션,19900.0,1,19900.0
O00438,38.0,인천,gold,app,뷰티,9900.0,1,9900.0
O00763,17.0,서울,gold,app,가전,19900.0,3,59700.0
O00002,24.0,대구,basic,app,가전,249900.0,3,749700.0
O00135,32.0,대구,vip,web,식품,29900.0,2,59800.0
O00076,29.0,부산,basic,app,도서,19900.0,1,19900.0
O00121,42.0,인천,basic,web,도서,29900.0,3,89700.0
O01435,22.0,서울,silver,web,가전,29900.0,1,29900.0
O00017,16.0,서울,silver,app,식품,129900.0,1,129900.0
O01387,45.0,부산,silver,APP,식품,29900.0,1,29900.0
O00472,29.0,대구,gold,app,패션,9900.0,1,9900.0
O01362,36.0,서울,basic,app,뷰티,89900.0,1,89900.0
O00721,20.0,대구,silver,web,가전,129900.0,1,129900.0
O00704,20.0,서울,basic,app,가전,49900.0,1,49900.0
O01373,30.0,인천,gold,web,도서,9900.0,3,29700.0
O00597,39.0,부산,silver,web,가전,19900.0,2,39800.0
O00987,28.0,부산,basic,web,도서,19900.0,1,19900.0
O00481,30.0,경기,basic,web,패션,9900.0,2,19800.0
O01054,38.0,부산,vip,app,식품,19900.0,2,39800.0
O00057,47.0,서울,silver,app,뷰티,49900.0,1,49900.0
O00376,30.0,서울,silver,app,도서,9900.0,3,29700.0
O00874,34.0,경기,basic,app,가전,29900.0,1,29900.0
O00668,33.0,서울,basic,web,뷰티,29900.0,1,29900.0
O00107,46.0,경기,basic,app,가전,89900.0,1,89900.0
O01180,44.0,경기,silver,web,뷰티,9900.0,2,19800.0
O01133,25.0,서울,basic,app,뷰티,19900.0,3,59700.0
O01368,48.0,대구,gold,web,도서,9900.0,1,9900.0
O00327,43.0,경기,basic,app,식품,9900.0,1,9900.0
O00988,48.0,경기,gold,web,도서,49900.0,1,49900.0
O01218,28.0,부산,vip,web,식품,19900.0,1,19900.0
O00698,,경기,gold,app,가전,249900.0,2,499800.0
O00638,41.0,서울,silver,web,도서,19900.0,2,39800.0
O01145,35.0,서울,basic,app ,가전,9900.0,3,29700.0
O01121,,인천,gold,web,뷰티,129900.0,1,129900.0
O01189,45.0,서울,basic,app,가전,129900.0,1,129900.0
O01111,48.0,인천,gold,app,식품,19900.0,1,19900.0
O00556,56.0,경기,silver,app,패션,19900.0,2,39800.0
O00627,38.0,경기,silver,web,식품,19900.0,1,19900.0
O00656,28.0,서울,basic,web,가전,9900.0,2,19800.0
O00438,38.0,인천,gold,app,뷰티,9900.0,1,9900.0
O01296,41.0,서울,silver,web,가전,19900.0,1,19900.0
O01373,30.0,인천,gold,web,도서,9900.0,3,29700.0
O00190,32.0,서울,gold,app,패션,29900.0,2,59800.0
O00720,13.0,부산,basic,web,가전,19900.0,2,39800.0
O01352,41.0,경기,basic,app,패션,19900.0,2,39800.0
O00704,20.0,서울,basic,app,가전,49900.0,1,49900.0
O00479,33.0,대구,gold,web,패션,29900.0,1,29900.0
O00398,31.0,경기,basic,app,뷰티,19900.0,1,19900.0
O00149,39.0,서울,gold,app,가전,19900.0,2,39800.0
O00619,33.0,인천,basic,app,가전,129900.0,1,129900.0
O00923,31.0,인천,gold,app,뷰티,49900.0,1,49900.0
O00517,47.0,서울,basic,web,식품,19900.0,1,19900.0
O00947,28.0,서울,basic,app,가전,89900.0,1,89900.0
O01037,26.0,서울,silver,APP,도서,19900.0,1,19900.0
O00282,40.0,서울,vip,web,뷰티,29900.0,1,29900.0
O01448,40.0,인천,silver,app,도서,129900.0,3,389700.0
O00444,32.0,서울,silver,APP,가전,29900.0,1,29900.0
O01334,51.0,대구,basic,app,가전,49900.0,2,99800.0
O01031,31.0,서울,silver,app,뷰티,9900.0,1,9900.0
O00641,35.0,서울,gold,web,뷰티,9900.0,1,9900.0
O00012,32.0,대구,silver,web,도서,49900.0,3,149700.0
O00723,30.0,서울,basic,app ,식품,29900.0,1,
O00710,36.0,부산,vip,APP,식품,19900.0,2,39800.0
O00296,39.0,경기,basic,web,패션,29900.0,3,89700.0
O00702,32.0,서울,basic,app,도서,19900.0,2,
O00630,40.0,서울,basic,app,도서,129900.0,1,129900.0
O01223,19.0,경기,gold,app,도서,19900.0,3,59700.0
O00358,46.0,경기,basic,web,패션,89900.0,1,
O00606,31.0,경기,basic,web,식품,29900.0,1,29900.0
O00409,32.0,대구,basic,web,식품,9900.0,1,9900.0
O01246,41.0,경기,gold,app ,뷰티,49900.0,1,49900.0
O00434,33.0,서울,silver,web,패션,19900.0,1,19900.0
O01270,41.0,서울,silver,app ,패션,89900.0,3,269700.0
O00002,24.0,대구,basic,app,가전,249900.0,3,749700.0
O00984,20.0,서울,basic,web,패션,49900.0,2,99800.0
O00255,25.0,서울,vip,web,식품,9900.0,3,29700.0
O00818,,서울,basic,app,도서,29900.0,2,59800.0
O00789,20.0,경기,basic,web,뷰티,29900.0,1,29900.0
O01321,16.0,서울,vip,app,가전,9900.0,1,9900.0
O00686,45.0,경기,vip,app,도서,9900.0,2,19800.0
O00932,16.0,인천,gold,web,가전,29900.0,1,29900.0
O00395,35.0,서울,silver,app ,가전,49900.0,1,49900.0
O00934,24.0,경기,basic,web,패션,19900.0,1,19900.0
O00374,31.0,부산,gold,app,패션,129900.0,2,259800.0
O00321,,경기,basic,app,뷰티,29900.0,1,29900.0
O00228,37.0,서울,vip,web,패션,19900.0,1,19900.0
O00223,31.0,서울,basic,web,도서,29900.0,1,29900.0
O00491,31.0,경기,gold,web,패션,19900.0,1,19900.0
O00813,29.0,서울,basic,web,뷰티,49900.0,1,49900.0
O00909,32.0,서울,vip,app,식품,9900.0,3,29700.0
O00595,43.0,인천,basic,web,도서,19900.0,1,19900.0
O01347,45.0,서울,gold,app,식품,9900.0,1,9900.0
O00225,36.0,서울,silver,web,뷰티,249900.0,3,749700.0
O01302,35.0,대구,vip,app ,뷰티,19900.0,1,19900.0
O00544,36.0,부산,basic,web,패션,129900.0,1,129900.0
O00546,52.0,서울,silver,web,식품,29900.0,2,59800.0
O00298,38.0,서울,basic,web,가전,9900.0,2,19800.0
O00253,47.0,인천,basic,app,뷰티,89900.0,1,89900.0
O00475,37.0,경기,basic,app,패션,29900.0,2,59800.0
O01033,26.0,서울,basic,web,식품,89900.0,1,89900.0
O00343,50.0,서울,basic,app,패션,89900.0,2,179800.0
O01458,38.0,부산,gold,web,뷰티,19900.0,1,19900.0
O00637,31.0,경기,basic,app ,도서,29900.0,1,29900.0
O00175,36.0,경기,gold,web,도서,19900.0,1,19900.0
O01087,37.0,경기,basic,web,가전,19900.0,1,19900.0
O00440,35.0,서울,basic,app ,식품,19900.0,2,39800.0
O00282,40.0,서울,vip,web,뷰티,29900.0,1,29900.0
O01413,26.0,서울,silver,app,뷰티,19900.0,1,19900.0
O01025,44.0,대구,gold,app,도서,9900.0,2,19800.0
O00275,28.0,경기,gold,app,패션,19900.0,2,39800.0
O00078,45.0,서울,silver,web,가전,9900.0,1,9900.0
O00203,41.0,서울,basic,web,식품,29900.0,2,59800.0
O01111,48.0,인천,gold,app,식품,19900.0,1,19900.0
O00573,44.0,서울,basic,app,가전,29900.0,2,59800.0
O01035,,서울,silver,web,식품,19900.0,3,59700.0
O00214,34.0,서울,basic,app,가전,19900.0,1,19900.0
O01014,34.0,서울,silver,web,식품,9900.0,1,9900.0
O00134,31.0,서울,gold,app,가전,249900.0,1,249900.0
O00224,19.0,서울,basic,web,패션,9900.0,1,9900.0
O00320,38.0,서울,basic,app,뷰티,9900.0,1,9900.0
O01422,22.0,경기,silver,APP,가전,49900.0,2,99800.0
O00598,38.0,서울,silver,app,뷰티,89900.0,3,269700.0
O00721,20.0,대구,silver,web,가전,129900.0,1,129900.0
O00619,33.0,인천,basic,app,가전,129900.0,1,129900.0
O00093,42.0,부산,basic,web,식품,19900.0,3,59700.0
O00705,34.0,서울,silver,app ,뷰티,89900.0,3,269700.0
O00916,36.0,경기,vip,web,식품,19900.0,2,
O00627,38.0,경기,silver,web,식품,19900.0,1,19900.0
O01252,30.0,경기,silver,web,도서,89900.0,2,179800.0
O01373,30.0,인천,gold,web,도서,9900.0,3,29700.0
O01492,31.0,서울,gold,app,패션,29900.0,1,29900.0
O00054,37.0,인천,gold,web,뷰티,19900.0,2,
O00382,14.0,부산,gold,web,가전,29900.0,2,
O00234,38.0,경기,basic,web,도서,9900.0,1,9900.0
O00683,24.0,서울,basic,app,도서,89900.0,2,179800.0
O01450,24.0,부산,vip,app,패션,49900.0,3,149700.0
O00001,30.0,서울,silver,app,패션,19900.0,1,
O00524,33.0,인천,basic,web,식품,49900.0,1,49900.0
O01018,46.0,경기,basic,app,가전,89900.0,3,269700.0
O01159,43.0,인천,basic,APP,뷰티,19900.0,1,19900.0
O00960,39.0,부산,basic,web,가전,19900.0,3,59700.0
O00091,21.0,서울,silver,web,도서,89900.0,1,89900.0
O00756,31.0,부산,silver,web,뷰티,19900.0,2,39800.0
O01228,24.0,서울,basic,app,식품,29900.0,2,59800.0
O01335,42.0,대구,basic,web,식품,19900.0,3,59700.0
O00024,38.0,서울,basic,web,도서,9900.0,1,9900.0
O01023,26.0,대구,basic,app,뷰티,19900.0,2,39800.0
O00972,40.0,대구,vip,app,뷰티,9900.0,3,29700.0
O01116,38.0,경기,basic,web,가전,9900.0,2,19800.0
O00885,53.0,부산,basic,app,도서,129900.0,1,129900.0
O01169,33.0,서울,silver,web,뷰티,19900.0,3,59700.0
O01417,46.0,서울,silver,web,가전,9900.0,2,19800.0
O00026,42.0,부산,basic,web,패션,49900.0,2,99800.0
O01448,40.0,인천,silver,app,도서,129900.0,3,389700.0
O00294,37.0,서울,silver,app,가전,9900.0,3,29700.0
O00352,23.0,인천,gold,web,뷰티,89900.0,1,89900.0
O00536,30.0,대구,basic,web,뷰티,29900.0,2,59800.0
O00380,46.0,서울,silver,app,도서,19900.0,3,59700.0
O01282,24.0,부산,gold,app,도서,49900.0,2,99800.0
O01129,46.0,서울,basic,web,식품,89900.0,1,89900.0
O01141,38.0,인천,basic,web,뷰티,29900.0,2,59800.0
O00706,32.0,대구,vip,app,뷰티,19900.0,1,19900.0
O01024,25.0,대구,basic,app,패션,49900.0,1,49900.0
O01368,48.0,대구,gold,web,도서,9900.0,1,9900.0
O00933,48.0,대구,vip,app,식품,49900.0,2,99800.0
O01372,38.0,서울,vip,web,가전,9900.0,1,9900.0
O00179,25.0,대구,basic,app,식품,19900.0,3,59700.0
O00127,23.0,인천,basic,app,식품,49900.0,1,49900.0
O00715,29.0,서울,silver,APP,패션,19900.0,2,39800.0
O00380,46.0,서울,silver,app,도서,19900.0,3,59700.0
O00452,43.0,경기,basic,app,패션,29900.0,2,59800.0
O01169,33.0,서울,silver,web,뷰티,19900.0,3,59700.0
O01061,34.0,인천,gold,web,식품,29900.0,2,59800.0
O01417,46.0,서울,silver,web,가전,9900.0,2,19800.0
O00927,23.0,서울,basic,app,패션,29900.0,1,29900.0
O01246,41.0,경기,gold,app ,뷰티,49900.0,1,49900.0
O00753,29.0,경기,silver,web,가전,29900.0,1,29900.0
O00642,33.0,서울,silver,app ,도서,29900.0,1,29900.0
O00029,37.0,경기,gold,app,도서,29900.0,2,59800.0
O00755,28.0,서울,gold,web,식품,249900.0,1,249900.0
O00814,29.0,대구,silver,app,뷰티,9900.0,1,9900.0
O00792,54.0,경기,basic,web,가전,19900.0,1,19900.0
O00802,41.0,서울,silver,app ,가전,19900.0,2,39800.0
O00400,51.0,부산,gold,app,도서,9900.0,2,19800.0
O00780,41.0,경기,basic,app,도서,29900.0,1,29900.0
O00639,10.0,서울,basic,web,패션,49900.0,2,
O00778,28.0,부산,silver,app,도서,49900.0,3,149700.0
O00202,32.0,서울,basic,app,패션,129900.0,1,129900.0
O01085,34.0,대구,silver,web,패션,29900.0,3,89700.0
O01440,41.0,부산,basic,web,뷰티,89900.0,2,
O00251,27.0,서울,silver,app,도서,9900.0,1,9900.0
O01485,11.0,서울,silver,web,뷰티,19900.0,2,39800.0
O00165,42.0,서울,vip,web,식품,29900.0,1,29900.0
O00783,23.0,서울,basic,web,식품,9900.0,3,29700.0
O00475,37.0,경기,basic,app,패션,29900.0,2,59800.0
O00908,48.0,서울,basic,web,식품,29900.0,2,59800.0
O00226,34.0,서울,basic,app,도서,9900.0,3,
O01421,39.0,서울,basic,web,도서,9900.0,1,9900.0
O00349,33.0,서울,gold,web,도서,49900.0,1,49900.0
O00397,27.0,인천,silver,app,뷰티,29900.0,2,59800.0
O00322,21.0,부산,basic,web,패션,29900.0,1,
O01400,32.0,부산,basic,web,패션,89900.0,2,179800.0
O00535,35.0,부산,silver,web,식품,129900.0,3,389700.0
O00792,54.0,경기,basic,web,가전,19900.0,1,19900.0
O00726,49.0,인천,basic,app ,가전,9900.0,2,19800.0
O00470,40.0,대구,basic,web,가전,19900.0,3,59700.0
O00594,47.0,서울,silver,app,패션,9900.0,1,9900.0
O00414,32.0,경기,basic,web,도서,249900.0,2,499800.0
O01370,44.0,서울,basic,web,뷰티,9900.0,1,9900.0
O00229,47.0,인천,gold,web,도서,49900.0,1,49900.0
O00797,50.0,대구,basic,app,뷰티,19900.0,3,59700.0
O00488,28.0,서울,basic,web,패션,9900.0,2,19800.0
O00952,31.0,부산,vip,app,도서,49900.0,2,99800.0
O00331,37.0,서울,vip,app,패션,9900.0,2,19800.0
O00374,31.0,부산,gold,app,패션,129900.0,2,259800.0
O00173,15.0,경기,gold,web,식품,29900.0,1,29900.0
O00942,25.0,경기,silver,app,가전,9900.0,1,9900.0
O00358,46.0,경기,basic,web,패션,89900.0,1,
O00790,20.0,대구,basic,APP,식품,129900.0,1,129900.0
O01052,16.0,경기,basic,app,뷰티,249900.0,1,249900.0
O01035,,서울,silver,web,식품,19900.0,3,59700.0
O00579,32.0,경기,vip,app,가전,49900.0,2,99800.0
O00942,25.0,경기,silver,app,가전,9900.0,1,9900.0
O00163,43.0,경기,vip,web,패션,29900.0,1,29900.0
O00856,50.0,서울,basic,web,도서,29900.0,1,29900.0
O00375,29.0,서울,silver,app,식품,19900.0,1,19900.0
O00183,37.0,대구,silver,web,도서,29900.0,1,29900.0
O00839,44.0,경기,basic,app ,가전,19900.0,1,19900.0
O01078,,부산,silver,web,도서,19900.0,2,
O01053,41.0,대구,gold,app,식품,19900.0,2,39800.0
O00933,48.0,대구,vip,app,식품,49900.0,2,99800.0
O00593,48.0,서울,basic,app,뷰티,29900.0,2,59800.0
O01400,32.0,부산,basic,web,패션,89900.0,2,179800.0
O01285,26.0,서울,gold,app,가전,29900.0,1,29900.0
O00728,38.0,부산,silver,web,뷰티,19900.0,1,19900.0
O00809,26.0,경기,basic,web,가전,89900.0,3,269700.0
O01164,42.0,부산,silver,web,패션,9900.0,1,9900.0
O00315,31.0,인천,basic,web,뷰티,89900.0,1,89900.0
O01418,28.0,서울,gold,web,도서,29900.0,3,89700.0
O00825,39.0,경기,gold,web,도서,19900.0,2,39800.0
O01000,35.0,경기,basic,web,뷰티,49900.0,1,49900.0
O00591,40.0,서울,gold,APP,가전,19900.0,2,39800.0
O00596,54.0,경기,gold,app,패션,129900.0,1,129900.0
O01203,37.0,서울,basic,web,식품,19900.0,1,19900.0
O00346,23.0,경기,basic,app,도서,19900.0,1,19900.0
O00329,35.0,경기,gold,web,도서,19900.0,1,19900.0
O00100,41.0,서울,gold,web,가전,9900.0,2,19800.0
O01434,23.0,부산,silver,app ,식품,19900.0,1,19900.0
O00328,39.0,경기,vip,app,도서,9900.0,2,19800.0
O00639,10.0,서울,basic,web,패션,49900.0,2,
O00253,47.0,인천,basic,app,뷰티,89900.0,1,89900.0
O00648,41.0,부산,basic,web,패션,19900.0,2,39800.0
O01084,48.0,인천,basic,app,뷰티,19900.0,2,39800.0
O01279,42.0,서울,basic,web,패션,19900.0,1,
O00794,35.0,경기,silver,app,도서,29900.0,3,89700.0
O01218,28.0,부산,vip,web,식품,19900.0,1,19900.0
O00238,36.0,서울,basic,APP,도서,19900.0,1,19900.0
O00097,25.0,경기,basic,APP,도서,129900.0,2,259800.0
O00054,37.0,인천,gold,web,뷰티,19900.0,2,
O01183,,경기,basic,app,도서,19900.0,1,19900.0
O01040,32.0,서울,gold,app,가전,129900.0,3,389700.0
O00554,29.0,경기,vip,app,도서,29900.0,3,89700.0
O00341,33.0,경기,basic,app,패션,89900.0,2,179800.0
O00326,49.0,부산,silver,app,뷰티,89900.0,2,
O00139,32.0,서울,vip,app,가전,29900.0,1,29900.0
O01444,17.0,경기,silver,web,뷰티,129900.0,1,129900.0
O00133,38.0,서울,silver,app ,식품,29900.0,1,
O01113,52.0,서울,basic,web,가전,19900.0,1,19900.0
O01092,36.0,경기,gold,web,패션,89900.0,1,89900.0
O00848,57.0,대구,basic,app,가전,29900.0,1,29900.0
O00349,33.0,서울,gold,web,도서,49900.0,1,49900.0
O00868,52.0,서울,silver,app,패션,9900.0,1,9900.0
O00657,47.0,서울,basic,web,가전,29900.0,1,29900.0
O01211,27.0,경기,gold,web,도서,89900.0,2,
O00654,47.0,부산,gold,web,식품,9900.0,1,9900.0
O01457,39.0,부산,silver,app,도서,89900.0,1,89900.0
O01498,50.0,경기,basic,web,가전,89900.0,1,89900.0
O01068,34.0,서울,basic,APP,도서,49900.0,1,49900.0
O00744,28.0,경기,vip,web,식품,19900.0,2,39800.0
O01372,38.0,서울,vip,web,가전,9900.0,1,9900.0
O00990,8.0,인천,basic,app,패션,19900.0,1,19900.0
O00378,31.0,서울,silver,web,가전,19900.0,1,19900.0
O00762,51.0,서울,silver,app,패션,9900.0,2,19800.0
O00673,53.0,서울,basic,app,도서,89900.0,1,89900.0
O01225,27.0,경기,basic,app,뷰티,9900.0,3,29700.0
O00706,32.0,대구,vip,app,뷰티,19900.0,1,19900.0
O00058,21.0,서울,basic,web,뷰티,129900.0,3,389700.0
O00192,36.0,인천,silver,app ,가전,89900.0,1,89900.0
O01234,50.0,서울,vip,app ,가전,19900.0,1,19900.0
O00391,51.0,대구,basic,web,도서,19900.0,1,19900.0
O00507,49.0,대구,basic,APP,도서,49900.0,2,99800.0
O00545,28.0,경기,gold,app,식품,9900.0,2,19800.0
O00871,23.0,서울,silver,web,식품,29900.0,1,29900.0
O01194,27.0,경기,basic,app,도서,29900.0,1,29900.0
O00526,23.0,경기,basic,web,가전,9900.0,2,19800.0
O00906,37.0,인천,silver,web,뷰티,19900.0,3,59700.0
O01152,40.0,인천,basic,web,가전,29900.0,1,29900.0
O00986,36.0,경기,vip,app ,패션,89900.0,3,269700.0
O00604,58.0,서울,silver,web,뷰티,49900.0,1,49900.0
O01285,26.0,서울,gold,app,가전,29900.0,1,29900.0
O00700,41.0,경기,basic,web,패션,29900.0,1,29900.0
O00984,20.0,서울,basic,web,패션,49900.0,2,99800.0
O00252,30.0,서울,basic,web,뷰티,49900.0,2,99800.0
O00667,18.0,서울,silver,app,식품,29900.0,2,59800.0
O01338,38.0,부산,basic,app ,식품,19900.0,2,39800.0
O00844,34.0,대구,basic,web,가전,9900.0,1,9900.0
O00880,28.0,서울,gold,web,뷰티,129900.0,2,259800.0
O01154,32.0,부산,basic,web,뷰티,19900.0,1,19900.0
O00093,42.0,부산,basic,web,식품,19900.0,3,59700.0
O01184,31.0,대구,basic,web,가전,49900.0,3,
O01040,32.0,서울,gold,app,가전,129900.0,3,389700.0
O00425,50.0,서울,gold,app,뷰티,9900.0,1,9900.0
O00946,49.0,서울,basic,web,가전,29900.0,2,59800.0
O00707,40.0,서울,basic,app,패션,89900.0,3,269700.0
O00286,36.0,서울,gold,web,가전,249900.0,1,249900.0
O01304,19.0,경기,vip,app,패션,9900.0,2,19800.0
O00406,42.0,인천,basic,app,패션,19900.0,3,59700.0
O00669,24.0,서울,silver,web,가전,29900.0,3,89700.0
O00801,46.0,부산,gold,web,가전,9900.0,1,9900.0
O00629,20.0,서울,gold,app,도서,9900.0,3,29700.0
O01415,29.0,경기,basic,web,도서,129900.0,2,259800.0
O01059,35.0,경기,basic,app,패션,19900.0,1,19900.0
O01474,19.0,경기,silver,web,도서,29900.0,3,89700.0
O01133,25.0,서울,basic,app,뷰티,19900.0,3,59700.0
O01387,45.0,부산,silver,APP,식품,29900.0,1,29900.0
O00068,19.0,인천,basic,APP,도서,89900.0,3,269700.0
O01018,46.0,경기,basic,app,가전,89900.0,3,269700.0
O01196,29.0,인천,silver,web,패션,129900.0,2,259800.0
O00933,48.0,대구,vip,app,식품,49900.0,2,99800.0
O00907,41.0,인천,basic,app,패션,89900.0,1,89900.0
O00160,20.0,부산,basic,web,패션,9900.0,2,19800.0
O00048,37.0,경기,silver,web,뷰티,9900.0,1,9900.0
O00290,29.0,경기,silver,web,식품,29900.0,1,29900.0
O01130,27.0,서울,basic,web,패션,9900.0,3,29700.0
O01127,34.0,서울,basic,app,식품,249900.0,1,249900.0
O01366,28.0,서울,silver,app,뷰티,49900.0,2,99800.0
O01337,38.0,서울,vip,app,뷰티,29900.0,2,59800.0
O00204,51.0,인천,silver,app,패션,29900.0,1,29900.0
O01250,35.0,경기,silver,APP,식품,9900.0,1,9900.0
O00178,16.0,서울,basic,app,가전,19900.0,2,39800.0
O00520,50.0,서울,silver,web,도서,9900.0,1,9900.0
O01003,34.0,인천,silver,app,패션,19900.0,1,19900.0
O01020,39.0,서울,silver,web,가전,9900.0,1,9900.0
O00687,37.0,경기,gold,app ,가전,19900.0,1,
O00882,30.0,부산,gold,app,도서,19900.0,2,39800.0
O00629,20.0,서울,gold,app,도서,9900.0,3,29700.0
O00454,27.0,대구,silver,web,식품,29900.0,3,89700.0
O00665,30.0,서울,basic,app,뷰티,29900.0,1,29900.0
O01097,33.0,서울,basic,web,가전,19900.0,3,59700.0
O00629,20.0,서울,gold,app,도서,9900.0,3,29700.0
O00239,39.0,경기,basic,app,패션,49900.0,2,99800.0
O01427,50.0,서울,gold,web,패션,89900.0,3,269700.0
O00026,42.0,부산,basic,web,패션,49900.0,2,99800.0
O00129,25.0,서울,basic,APP,식품,19900.0,1,19900.0
O00844,34.0,대구,basic,web,가전,9900.0,1,9900.0
O00294,37.0,서울,silver,app,가전,9900.0,3,29700.0
O00882,30.0,부산,gold,app,도서,19900.0,2,39800.0
O00188,32.0,경기,basic,web,도서,29900.0,1,29900.0
O00045,25.0,서울,vip,app,패션,29900.0,3,89700.0
O01356,35.0,인천,silver,app,식품,129900.0,2,259800.0
O01310,32.0,인천,silver,app,가전,29900.0,1,29900.0
O00613,29.0,경기,basic,web,가전,89900.0,2,179800.0
O01038,38.0,부산,basic,app,도서,9900.0,1,9900.0
O00925,28.0,경기,basic,APP,가전,19900.0,1,19900.0
O00021,25.0, 서울 ,basic,web,패션,19900.0,3,59700.0
O00106,33.0,서울,silver,web,뷰티,19900.0,2,39800.0
O00098,35.0,경기,basic,web,가전,29900.0,3,89700.0
O00635,38.0,서울,silver,web,패션,49900.0,2,99800.0
O01392,31.0,서울,silver,app,도서,19900.0,2,39800.0
O00071,40.0,부산,silver,app,가전,9900.0,1,9900.0
O01392,31.0,서울,silver,app,도서,19900.0,2,39800.0
O00499,41.0,대구,basic,web,도서,9900.0,1,9900.0
O00208,29.0,부산,basic,app,가전,9900.0,2,19800.0
O01287,47.0,서울,vip,app,뷰티,89900.0,2,179800.0
O00175,36.0,경기,gold,web,도서,19900.0,1,19900.0
O00916,36.0,경기,vip,web,식품,19900.0,2,
O00423,28.0,서울,silver,app,도서,49900.0,2,99800.0
O01252,30.0,경기,silver,web,도서,89900.0,2,179800.0
O01106,23.0,서울,silver,app,도서,19900.0,2,39800.0
O00949,40.0,인천,basic,web,도서,19900.0,2,39800.0
O00443,44.0,서울,gold,web,도서,89900.0,2,179800.0
O00022,26.0,Seoul,vip,web,가전,9900.0,1,9900.0
O01207,41.0,부산,basic,app,도서,29900.0,1,29900.0
O01365,48.0,부산,basic,web,뷰티,29900.0,1,29900.0
O01044,43.0,경기,silver,app,도서,9900.0,1,9900.0
O00092,49.0,부산,vip,APP,식품,249900.0,1,249900.0
O01260,30.0,경기,basic,web,식품,29900.0,1,29900.0
O01097,33.0,서울,basic,web,가전,19900.0,3,59700.0
O00303,42.0,경기,basic,app,도서,9900.0,1,9900.0
O00979,41.0,경기,basic,web,뷰티,89900.0,2,179800.0
O00931,43.0,서울,silver,app ,가전,49900.0,1,49900.0
O00767,54.0,부산,silver,app,도서,19900.0,2,39800.0
O00002,24.0,대구,basic,app,가전,249900.0,3,749700.0
